order_id,order_date,customer_id,product_id,City,State,Region,ship_mode,sales,quantity,discount,profit
CA-2017-120019,2/16/2017,NG-18355,OFF-ST-10001932,Fairfield,Connecticut,East,Standard Class,579.51,3,0.0,81.1314
CA-2017-120019,2/16/2017,NG-18355,TEC-PH-10000923,Fairfield,Connecticut,East,Standard Class,14.99,1,0.0,7.3451
CA-2014-100762,11/24/2014,NG-18355,OFF-AR-10000380,Jackson,Michigan,Central,Standard Class,151.92,4,0.0,45.576
CA-2014-100762,11/24/2014,NG-18355,OFF-LA-10003930,Jackson,Michigan,Central,Standard Class,196.62,2,0.0,96.3438
CA-2014-100762,11/24/2014,NG-18355,OFF-PA-10001815,Jackson,Michigan,Central,Standard Class,144.12,3,0.0,69.1776
CA-2014-100762,11/24/2014,NG-18355,OFF-PA-10004082,Jackson,Michigan,Central,Standard Class,15.96,2,0.0,7.98
CA-2017-161459,11/25/2017,EB-13750,TEC-PH-10004071,Laguna Niguel,California,West,Second Class,39.96,5,0.2,3.4965
CA-2017-161459,11/25/2017,EB-13750,OFF-PA-10002377,Laguna Niguel,California,West,Second Class,34.08,6,0.0,15.336
CA-2017-160017,9/28/2017,SP-20860,OFF-PA-10001800,Jacksonville,Florida,South,Standard Class,10.368,2,0.2,3.6288
CA-2014-123316,10/13/2014,SP-20545,OFF-BI-10002764,Mount Vernon,New York,East,Standard Class,7.752,3,0.2,2.8101
CA-2014-141299,6/3/2014,RB-19795,OFF-EN-10004459,Midland,Michigan,Central,Second Class,15.28,2,0.0,7.4872
CA-2014-104402,6/17/2014,DB-13660,TEC-MA-10000423,Newark,Delaware,East,Standard Class,65.97,3,0.0,31.0059
CA-2015-110289,10/29/2015,NB-18655,OFF-PA-10002986,San Francisco,California,West,Standard Class,33.4,5,0.0,16.032
CA-2015-110289,10/29/2015,NB-18655,OFF-EN-10001434,San Francisco,California,West,Standard Class,210.84,4,0.0,103.3116
CA-2014-167927,1/20/2014,XP-21865,OFF-ST-10000760,Westland,Michigan,Central,Standard Class,13.98,1,0.0,4.0542
CA-2014-167927,1/20/2014,XP-21865,FUR-FU-10002918,Westland,Michigan,Central,Standard Class,272.94,3,0.0,30.0234
CA-2014-167927,1/20/2014,XP-21865,OFF-BI-10000605,Westland,Michigan,Central,Standard Class,19.05,5,0.0,8.9535
CA-2014-167927,1/20/2014,XP-21865,OFF-AP-10002311,Westland,Michigan,Central,Standard Class,247.716,4,0.1,93.5816
CA-2014-167927,1/20/2014,XP-21865,OFF-ST-10003123,Westland,Michigan,Central,Standard Class,66.58,2,0.0,15.9792
CA-2014-167927,1/20/2014,XP-21865,OFF-AR-10004456,Westland,Michigan,Central,Standard Class,43.92,3,0.0,12.7368
CA-2014-167927,1/20/2014,XP-21865,FUR-FU-10002268,Westland,Michigan,Central,Standard Class,14.73,3,0.0,4.8609
CA-2014-167927,1/20/2014,XP-21865,OFF-BI-10004364,Westland,Michigan,Central,Standard Class,29.7,5,0.0,13.365
CA-2014-133305,7/11/2014,MH-17455,OFF-PA-10001970,New York City,New York,East,Standard Class,49.12,4,0.0,23.0864
CA-2014-133305,7/11/2014,MH-17455,OFF-BI-10002954,New York City,New York,East,Standard Class,18.28,5,0.2,6.398
CA-2016-165995,8/30/2016,BG-11740,FUR-FU-10000672,Los Angeles,California,West,Standard Class,47.04,4,0.0,15.9936
CA-2016-165995,8/30/2016,BG-11740,TEC-PH-10004908,Los Angeles,California,West,Standard Class,339.96,5,0.2,42.495
CA-2017-143112,10/5/2017,TS-21370,TEC-PH-10003095,New York City,New York,East,Standard Class,87.8,4,0.0,43.9
CA-2017-143112,10/5/2017,TS-21370,FUR-CH-10002880,New York City,New York,East,Standard Class,221.382,2,0.1,2.4598
CA-2017-143112,10/5/2017,TS-21370,TEC-MA-10001047,New York City,New York,East,Standard Class,5199.96,4,0.0,1351.9896
US-2017-105830,12/31/2016,DB-13660,OFF-ST-10002554,Lancaster,Ohio,East,First Class,156.512,4,0.2,-35.2152
CA-2015-146255,3/7/2015,EM-14140,TEC-AC-10004469,Newark,Delaware,East,First Class,119.85,3,0.0,52.734
CA-2015-146255,3/7/2015,EM-14140,OFF-BI-10000309,Newark,Delaware,East,First Class,30.44,2,0.0,14.9156
CA-2015-146255,3/7/2015,EM-14140,OFF-BI-10001765,Newark,Delaware,East,First Class,69.28,2,0.0,33.2544
CA-2015-146255,3/7/2015,EM-14140,TEC-PH-10001619,Newark,Delaware,East,First Class,587.97,3,0.0,170.5113
CA-2017-104822,10/20/2017,RB-19465,OFF-LA-10002034,New York City,New York,East,Same Day,24.55,5,0.0,12.0295
CA-2015-104486,5/1/2015,PO-18850,OFF-BI-10000309,San Francisco,California,West,Standard Class,12.176,1,0.2,4.4138
CA-2015-104486,5/1/2015,PO-18850,OFF-ST-10000876,San Francisco,California,West,Standard Class,37.32,3,0.0,10.4496
CA-2015-104486,5/1/2015,PO-18850,OFF-SU-10002573,San Francisco,California,West,Standard Class,35.06,2,0.0,10.518
CA-2017-161557,9/3/2017,AG-10900,FUR-FU-10004622,Dallas,Texas,Central,Standard Class,108.4,5,0.6,-105.69
CA-2017-161130,11/3/2017,BF-11275,TEC-PH-10002549,Miami,Florida,South,Standard Class,361.376,2,0.2,27.1032
US-2015-161347,9/13/2015,HG-14845,OFF-BI-10004209,Philadelphia,Pennsylvania,East,Standard Class,2.412,1,0.7,-2.01
US-2015-109015,9/6/2015,BS-11590,OFF-AP-10001962,New York City,New York,East,Standard Class,8.39,1,0.0,2.0975
US-2015-109015,9/6/2015,BS-11590,TEC-PH-10002922,New York City,New York,East,Standard Class,337.98,2,0.0,101.394
CA-2014-110611,10/6/2014,JD-16015,OFF-ST-10000642,Philadelphia,Pennsylvania,East,Standard Class,83.92,5,0.2,-13.637
CA-2017-139080,1/23/2017,CS-12250,OFF-BI-10001757,Seattle,Washington,West,Standard Class,19.68,5,0.2,6.888
CA-2017-139080,1/23/2017,CS-12250,OFF-PA-10004621,Seattle,Washington,West,Standard Class,25.92,4,0.0,12.4416
CA-2017-139080,1/23/2017,CS-12250,OFF-PA-10002262,Seattle,Washington,West,Standard Class,6.48,1,0.0,3.1104
CA-2017-139080,1/23/2017,CS-12250,TEC-PH-10004100,Seattle,Washington,West,Standard Class,86.352,6,0.2,8.6352
CA-2015-115693,12/10/2015,FC-14245,OFF-AR-10003582,Los Angeles,California,West,Standard Class,56.3,2,0.0,15.764
US-2014-107993,11/25/2014,SE-20110,OFF-AR-10003179,Springfield,Oregon,West,Standard Class,51.016,7,0.2,8.2901
CA-2017-110443,11/21/2017,CK-12205,OFF-BI-10001670,Renton,Washington,West,Standard Class,150.8,5,0.2,56.55
CA-2017-110443,11/21/2017,CK-12205,TEC-MA-10002073,Renton,Washington,West,Standard Class,1039.992,1,0.2,103.9992
CA-2017-110443,11/21/2017,CK-12205,OFF-PA-10003797,Renton,Washington,West,Standard Class,51.84,8,0.0,24.8832
CA-2017-144848,4/4/2017,DS-13030,TEC-PH-10004006,New York City,New York,East,First Class,41.22,1,0.0,11.1294
CA-2017-144848,4/4/2017,DS-13030,OFF-SU-10000646,New York City,New York,East,First Class,240.37,1,0.0,7.2111
CA-2017-144848,4/4/2017,DS-13030,TEC-PH-10002262,New York City,New York,East,First Class,119.02,2,0.0,33.3256
US-2017-147998,5/19/2017,SA-20830,OFF-BI-10002082,San Jose,California,West,Standard Class,133.12,5,0.2,49.92
CA-2016-103919,10/3/2016,TP-21565,FUR-FU-10001756,Grand Prairie,Texas,Central,Standard Class,38.08,5,0.6,-29.512
CA-2016-113425,11/21/2016,JK-16120,FUR-BO-10002598,New York City,New York,East,Same Day,113.568,2,0.2,12.7764
CA-2017-143035,10/3/2017,CC-12430,FUR-FU-10001934,New York City,New York,East,Second Class,83.92,4,0.0,21.8192
CA-2017-143035,10/3/2017,CC-12430,OFF-AR-10001130,New York City,New York,East,Second Class,6.63,3,0.0,3.1161
CA-2017-143035,10/3/2017,CC-12430,TEC-AC-10002049,New York City,New York,East,Second Class,371.97,3,0.0,66.9546
CA-2014-107811,4/29/2014,LA-16780,FUR-CH-10001394,Memphis,Tennessee,South,Standard Class,561.584,2,0.2,70.198
CA-2014-107811,4/29/2014,LA-16780,OFF-ST-10000798,Memphis,Tennessee,South,Standard Class,99.92,5,0.2,-1.249
CA-2016-163216,10/7/2016,AW-10930,OFF-LA-10000134,Philadelphia,Pennsylvania,East,First Class,4.928,2,0.2,1.7248
US-2016-116442,12/15/2016,BP-11230,FUR-FU-10002364,Los Angeles,California,West,Standard Class,14.76,2,0.0,4.2804
CA-2017-150623,4/10/2017,DB-13360,TEC-AC-10004571,Waterbury,Connecticut,East,Standard Class,99.99,1,0.0,41.9958
CA-2017-150623,4/10/2017,DB-13360,OFF-ST-10003692,Waterbury,Connecticut,East,Standard Class,286.15,5,0.0,71.5375
US-2014-163797,4/8/2014,PC-19000,OFF-FA-10001883,Chandler,Arizona,West,Standard Class,49.792,8,0.2,-11.8256
CA-2016-127236,3/29/2016,TB-21595,FUR-BO-10004015,Springfield,Ohio,East,Standard Class,299.975,5,0.5,-167.986
CA-2016-127236,3/29/2016,TB-21595,TEC-PH-10000141,Springfield,Ohio,East,Standard Class,158.376,4,0.4,-36.9544
US-2017-104661,1/15/2017,TB-21250,OFF-BI-10001597,Austin,Texas,Central,First Class,32.784,4,0.8,-52.4544
US-2017-104661,1/15/2017,TB-21250,TEC-AC-10003628,Austin,Texas,Central,First Class,47.984,2,0.2,14.3952
US-2017-104661,1/15/2017,TB-21250,TEC-AC-10002331,Austin,Texas,Central,First Class,62.592,8,0.2,13.3008
US-2017-104661,1/15/2017,TB-21250,OFF-BI-10001098,Austin,Texas,Central,First Class,4.276,1,0.8,-6.6278
CA-2014-134103,1/30/2014,MV-18190,OFF-PA-10001204,Detroit,Michigan,Central,Standard Class,10.56,2,0.0,4.752
CA-2014-134103,1/30/2014,MV-18190,OFF-ST-10000991,Detroit,Michigan,Central,Standard Class,229.94,2,0.0,6.8982
CA-2015-147529,2/7/2015,DK-12835,OFF-EN-10000056,Springfield,Virginia,South,Standard Class,311.15,5,0.0,146.2405
CA-2015-147529,2/7/2015,DK-12835,OFF-PA-10003349,Springfield,Virginia,South,Standard Class,12.96,2,0.0,6.3504
CA-2016-129126,12/14/2016,PK-19075,OFF-PA-10001471,New York City,New York,East,Standard Class,14.62,2,0.0,6.7252
CA-2016-129126,12/14/2016,PK-19075,OFF-LA-10003190,New York City,New York,East,Standard Class,5.76,2,0.0,2.8224
CA-2016-129126,12/14/2016,PK-19075,OFF-FA-10000621,New York City,New York,East,Standard Class,21.48,6,0.0,10.5252
CA-2016-129126,12/14/2016,PK-19075,FUR-FU-10002937,New York City,New York,East,Standard Class,396.92,4,0.0,198.46
CA-2016-129126,12/14/2016,PK-19075,OFF-ST-10004507,New York City,New York,East,Standard Class,17.15,1,0.0,4.6305
CA-2016-129126,12/14/2016,PK-19075,OFF-BI-10000279,New York City,New York,East,Standard Class,23.12,2,0.2,7.803
CA-2017-131632,10/31/2017,AH-10120,OFF-AR-10003651,Dallas,Texas,Central,Standard Class,5.248,2,0.2,0.5904
CA-2017-151981,8/6/2017,GM-14455,TEC-PH-10003601,Concord,New Hampshire,East,Standard Class,824.95,5,0.0,247.485
CA-2017-151981,8/6/2017,GM-14455,OFF-LA-10002195,Concord,New Hampshire,East,Standard Class,24.64,8,0.0,11.8272
CA-2017-151981,8/6/2017,GM-14455,OFF-AR-10000380,Concord,New Hampshire,East,Standard Class,227.88,6,0.0,68.364
CA-2017-125472,5/30/2017,BD-11725,FUR-BO-10000330,Lafayette,Louisiana,South,First Class,241.96,2,0.0,33.8744
CA-2017-125472,5/30/2017,BD-11725,OFF-BI-10000591,Lafayette,Louisiana,South,First Class,3.89,1,0.0,1.8672
CA-2017-125472,5/30/2017,BD-11725,FUR-FU-10001731,Lafayette,Louisiana,South,First Class,8.01,3,0.0,3.0438
CA-2015-156328,11/30/2015,RM-19375,TEC-PH-10001198,Raleigh,North Carolina,South,Standard Class,177.48,3,0.2,19.9665
CA-2017-154074,8/31/2017,BW-11110,FUR-CH-10002331,Spokane,Washington,West,Second Class,569.568,2,0.2,7.1196
CA-2017-154074,8/31/2017,BW-11110,OFF-ST-10002370,Spokane,Washington,West,Second Class,149.73,7,0.0,43.4217
CA-2017-161774,5/14/2017,GT-14710,FUR-CH-10003981,Houston,Texas,Central,First Class,899.43,5,0.3,-12.849
CA-2017-161774,5/14/2017,GT-14710,OFF-AR-10001446,Houston,Texas,Central,First Class,46.2,5,0.2,5.775
CA-2017-161774,5/14/2017,GT-14710,OFF-PA-10000300,Houston,Texas,Central,First Class,47.952,3,0.2,16.1838
CA-2017-161774,5/14/2017,GT-14710,TEC-PH-10004071,Houston,Texas,Central,First Class,7.992,1,0.2,0.6993
CA-2017-161774,5/14/2017,GT-14710,OFF-PA-10003134,Houston,Texas,Central,First Class,76.864,2,0.2,26.9024
CA-2017-151211,8/17/2017,AH-10120,OFF-BI-10002735,Louisville,Kentucky,South,Standard Class,102.93,3,0.0,48.3771
CA-2017-151211,8/17/2017,AH-10120,TEC-AC-10004510,Louisville,Kentucky,South,Standard Class,98.16,6,0.0,9.816
CA-2017-142671,11/10/2017,DR-12940,OFF-BI-10004099,Hollywood,Florida,South,Second Class,11.52,5,0.7,-7.68
CA-2017-144750,8/21/2017,DL-13495,OFF-PA-10003395,Chandler,Arizona,West,Same Day,83.88,1,0.2,29.358
CA-2016-111976,3/8/2016,BD-11620,TEC-PH-10002890,Philadelphia,Pennsylvania,East,Standard Class,108.576,4,0.4,-25.3344
CA-2016-111976,3/8/2016,BD-11620,OFF-FA-10004968,Philadelphia,Pennsylvania,East,Standard Class,5.984,2,0.2,-1.3464
CA-2016-140130,10/31/2016,HW-14935,OFF-SU-10001218,Tulsa,Oklahoma,Central,Standard Class,21.96,2,0.0,6.1488
CA-2016-140130,10/31/2016,HW-14935,FUR-CH-10002084,Tulsa,Oklahoma,Central,Standard Class,368.97,3,0.0,81.1734
CA-2016-140130,10/31/2016,HW-14935,OFF-AR-10004269,Tulsa,Oklahoma,Central,Standard Class,12.39,3,0.0,3.4692
CA-2016-140130,10/31/2016,HW-14935,OFF-ST-10001128,Tulsa,Oklahoma,Central,Standard Class,332.94,3,0.0,9.9882
CA-2014-159121,7/26/2014,JO-15145,TEC-AC-10002006,Draper,Utah,West,Standard Class,111.93,7,0.0,34.6983
CA-2015-149650,10/24/2015,RD-19660,FUR-CH-10003956,Oakland,California,West,First Class,454.272,8,0.2,-73.8192
CA-2017-115777,8/19/2017,DO-13645,OFF-PA-10000552,Lawrence,Massachusetts,East,Standard Class,19.44,3,0.0,9.3312
CA-2016-143714,5/23/2016,CC-12370,TEC-CO-10004722,Philadelphia,Pennsylvania,East,Standard Class,8399.976,4,0.4,1119.9968
CA-2016-143714,5/23/2016,CC-12370,OFF-BI-10004308,Philadelphia,Pennsylvania,East,Standard Class,6.294,1,0.7,-4.196
CA-2016-143714,5/23/2016,CC-12370,OFF-PA-10000029,Philadelphia,Pennsylvania,East,Standard Class,10.368,2,0.2,3.6288
CA-2016-143714,5/23/2016,CC-12370,TEC-PH-10004080,Philadelphia,Pennsylvania,East,Standard Class,122.382,3,0.4,-24.4764
CA-2014-165764,11/3/2014,SH-20395,OFF-ST-10001558,Jacksonville,North Carolina,South,Standard Class,25.984,2,0.2,-1.624
CA-2014-165764,11/3/2014,SH-20395,FUR-TA-10001768,Jacksonville,North Carolina,South,Standard Class,945.036,6,0.4,-299.2614
CA-2014-165764,11/3/2014,SH-20395,OFF-BI-10002982,Jacksonville,North Carolina,South,Standard Class,14.301,7,0.7,-10.4874
CA-2014-165764,11/3/2014,SH-20395,FUR-FU-10001468,Jacksonville,North Carolina,South,Standard Class,410.352,3,0.2,-51.294
CA-2015-121405,3/30/2015,FC-14335,OFF-PA-10001838,Chicago,Illinois,Central,Standard Class,23.52,5,0.2,8.526
CA-2015-121405,3/30/2015,FC-14335,TEC-PH-10002890,Chicago,Illinois,Central,Standard Class,180.96,5,0.2,13.572
US-2017-116897,5/27/2017,JG-15160,FUR-FU-10004963,Pocatello,Idaho,West,First Class,35.0,4,0.0,14.7
US-2017-116897,5/27/2017,JG-15160,OFF-ST-10000025,Pocatello,Idaho,West,First Class,477.15,5,0.0,28.629
US-2017-116897,5/27/2017,JG-15160,TEC-PH-10004389,Pocatello,Idaho,West,First Class,302.376,3,0.2,22.6782
US-2017-113992,12/14/2017,LC-16885,FUR-TA-10000577,Plano,Texas,Central,Standard Class,974.988,4,0.3,-97.4988
CA-2014-166891,10/4/2014,CC-12220,FUR-CH-10003298,New York City,New York,East,First Class,589.41,5,0.1,-6.549
CA-2016-101161,10/13/2016,BW-11110,OFF-AR-10001860,New York City,New York,East,Standard Class,34.7,5,0.0,12.492
CA-2016-101161,10/13/2016,BW-11110,OFF-ST-10003123,New York City,New York,East,Standard Class,99.87,3,0.0,23.9688
CA-2016-101161,10/13/2016,BW-11110,OFF-PA-10001295,New York City,New York,East,Standard Class,37.94,2,0.0,18.2112
CA-2016-101161,10/13/2016,BW-11110,OFF-LA-10000407,New York City,New York,East,Standard Class,24.9,5,0.0,11.454
CA-2016-101161,10/13/2016,BW-11110,FUR-FU-10003535,New York City,New York,East,Standard Class,82.26,3,0.0,33.7266
CA-2015-151785,3/5/2015,JJ-15445,OFF-FA-10000611,Chicago,Illinois,Central,Standard Class,7.104,6,0.2,2.4864
US-2017-119816,3/4/2017,TT-21460,FUR-FU-10004848,Houston,Texas,Central,Second Class,103.5,5,0.6,-77.625
US-2017-119816,3/4/2017,TT-21460,OFF-LA-10002381,Houston,Texas,Central,Second Class,2.464,1,0.2,0.8624
US-2017-119816,3/4/2017,TT-21460,OFF-ST-10000918,Houston,Texas,Central,Second Class,8.72,1,0.2,0.654
CA-2015-156510,9/25/2015,EH-13990,OFF-BI-10000822,Meriden,Connecticut,East,Standard Class,10.76,2,0.0,5.1648
CA-2015-156510,9/25/2015,EH-13990,OFF-PA-10002222,Meriden,Connecticut,East,Standard Class,45.68,2,0.0,21.0128
CA-2015-156510,9/25/2015,EH-13990,OFF-AR-10004930,Meriden,Connecticut,East,Standard Class,6.7,1,0.0,2.211
US-2015-110261,12/19/2015,PR-18880,TEC-PH-10001750,Glenview,Illinois,Central,Second Class,158.376,3,0.2,13.8579
CA-2015-125710,10/8/2015,BT-11680,OFF-AR-10000657,Houston,Texas,Central,Standard Class,3.44,2,0.2,0.559
CA-2017-161102,7/31/2017,EC-14050,OFF-ST-10003442,San Francisco,California,West,First Class,56.56,2,0.0,15.2712
CA-2017-161102,7/31/2017,EC-14050,FUR-FU-10003142,San Francisco,California,West,First Class,36.96,7,0.0,11.4576
CA-2014-110065,8/5/2014,SP-20650,TEC-PH-10002468,New York City,New York,East,Standard Class,135.99,1,0.0,36.7173
CA-2014-110065,8/5/2014,SP-20650,OFF-AR-10004165,New York City,New York,East,Standard Class,15.96,7,0.0,7.0224
US-2017-133361,5/14/2017,AJ-10780,OFF-AR-10001919,Baltimore,Maryland,East,First Class,3.76,2,0.0,1.0904
US-2017-133361,5/14/2017,AJ-10780,OFF-AR-10003045,Baltimore,Maryland,East,First Class,14.7,5,0.0,6.615
US-2017-133361,5/14/2017,AJ-10780,OFF-AR-10003338,Baltimore,Maryland,East,First Class,37.2,5,0.0,9.3
US-2017-133361,5/14/2017,AJ-10780,TEC-AC-10003280,Baltimore,Maryland,East,First Class,89.97,3,0.0,18.8937
US-2017-133361,5/14/2017,AJ-10780,FUR-CH-10003298,Baltimore,Maryland,East,First Class,261.96,2,0.0,23.5764
US-2017-133361,5/14/2017,AJ-10780,OFF-LA-10004544,Baltimore,Maryland,East,First Class,74.0,5,0.0,37.0
US-2016-155404,9/22/2016,AS-10630,FUR-FU-10004586,Louisville,Kentucky,South,Standard Class,13.28,2,0.0,6.3744
CA-2015-114503,11/13/2015,AA-10375,OFF-ST-10003572,Lebanon,Tennessee,South,Standard Class,84.96,6,0.2,6.372
CA-2017-153080,5/22/2017,EH-13945,TEC-AC-10002331,Los Angeles,California,West,Second Class,68.46,7,0.0,25.3302
CA-2016-163804,12/2/2016,DB-13270,OFF-ST-10000142,Providence,Rhode Island,East,Standard Class,2079.4,5,0.0,582.232
CA-2016-163804,12/2/2016,DB-13270,TEC-PH-10000441,Providence,Rhode Island,East,Standard Class,629.95,5,0.0,176.386
CA-2016-163804,12/2/2016,DB-13270,FUR-FU-10004864,Providence,Rhode Island,East,Standard Class,72.42,6,0.0,23.8986
CA-2015-108532,8/29/2015,CC-12100,TEC-PH-10001750,Detroit,Michigan,Central,Standard Class,131.98,2,0.0,35.6346
CA-2015-108532,8/29/2015,CC-12100,TEC-AC-10004510,Detroit,Michigan,Central,Standard Class,114.52,7,0.0,11.452
CA-2014-151897,6/6/2014,VT-21700,OFF-LA-10001074,Houston,Texas,Central,Standard Class,100.24,10,0.2,33.831
CA-2016-113292,3/18/2016,DB-13060,OFF-AP-10003590,Columbia,Tennessee,South,Second Class,871.8,3,0.2,87.18
CA-2014-149524,1/14/2014,BS-11590,FUR-BO-10003433,Philadelphia,Pennsylvania,East,First Class,61.96,4,0.5,-53.2856
CA-2017-140872,6/3/2017,NR-18550,OFF-BI-10002432,Pembroke Pines,Florida,South,Standard Class,4.554,3,0.7,-3.4914
CA-2017-140872,6/3/2017,NR-18550,OFF-AP-10003622,Pembroke Pines,Florida,South,Standard Class,5.2,2,0.2,0.585
CA-2017-140872,6/3/2017,NR-18550,TEC-AC-10003832,Pembroke Pines,Florida,South,Standard Class,205.992,1,0.2,-2.5749
CA-2017-140872,6/3/2017,NR-18550,OFF-PA-10000809,Pembroke Pines,Florida,South,Standard Class,15.552,3,0.2,5.4432
CA-2017-140872,6/3/2017,NR-18550,TEC-PH-10000441,Pembroke Pines,Florida,South,Standard Class,503.96,5,0.2,50.396
CA-2017-140872,6/3/2017,NR-18550,OFF-AP-10002287,Pembroke Pines,Florida,South,Standard Class,24.472,7,0.2,1.8354
CA-2017-140872,6/3/2017,NR-18550,FUR-BO-10002824,Pembroke Pines,Florida,South,Standard Class,241.568,2,0.2,0.0
CA-2017-140872,6/3/2017,NR-18550,TEC-AC-10002942,Pembroke Pines,Florida,South,Standard Class,110.4,2,0.2,-4.14
CA-2017-113908,6/3/2017,KN-16390,FUR-TA-10001932,New York City,New York,East,Standard Class,384.768,2,0.4,-115.4304
CA-2017-113908,6/3/2017,KN-16390,TEC-MA-10003173,New York City,New York,East,Standard Class,78.66,6,0.0,36.1836
CA-2017-113908,6/3/2017,KN-16390,OFF-PA-10004156,New York City,New York,East,Standard Class,45.36,4,0.0,22.2264
CA-2015-120621,3/21/2015,JW-16075,OFF-AP-10002945,Jacksonville,North Carolina,South,Standard Class,962.08,4,0.2,156.338
CA-2015-120621,3/21/2015,JW-16075,OFF-BI-10000948,Jacksonville,North Carolina,South,Standard Class,12.843,3,0.7,-9.8463
CA-2015-120621,3/21/2015,JW-16075,OFF-PA-10002254,Jacksonville,North Carolina,South,Standard Class,295.456,14,0.2,96.0232
US-2017-148866,9/19/2017,JM-15535,OFF-PA-10004782,New York City,New York,East,Standard Class,32.4,5,0.0,15.552
CA-2014-149594,9/15/2014,MF-18250,FUR-FU-10000222,Philadelphia,Pennsylvania,East,Standard Class,103.936,4,0.2,16.8896
CA-2016-113845,11/20/2016,FA-14230,FUR-BO-10004695,Orlando,Florida,South,Standard Class,289.568,2,0.2,10.8588
CA-2016-113845,11/20/2016,FA-14230,OFF-ST-10003327,Orlando,Florida,South,Standard Class,39.72,5,0.2,4.4685
CA-2016-113845,11/20/2016,FA-14230,TEC-PH-10003357,Orlando,Florida,South,Standard Class,244.768,4,0.2,24.4768
CA-2017-111262,10/28/2017,KH-16510,TEC-AC-10002167,Houston,Texas,Central,Second Class,24.0,2,0.2,-2.7
CA-2017-111262,10/28/2017,KH-16510,OFF-PA-10001937,Houston,Texas,Central,Second Class,15.552,3,0.2,5.4432
CA-2017-111262,10/28/2017,KH-16510,TEC-AC-10004510,Houston,Texas,Central,Second Class,26.176,2,0.2,-3.272
CA-2015-103135,7/24/2015,SS-20515,FUR-FU-10001487,Louisville,Kentucky,South,Standard Class,20.94,3,0.0,6.0726
CA-2015-103135,7/24/2015,SS-20515,OFF-BI-10000069,Louisville,Kentucky,South,Standard Class,135.09,9,0.0,62.1414
CA-2015-103135,7/24/2015,SS-20515,TEC-AC-10003289,Louisville,Kentucky,South,Standard Class,279.86,14,0.0,64.3678
CA-2015-103135,7/24/2015,SS-20515,OFF-BI-10000069,Louisville,Kentucky,South,Standard Class,90.06,6,0.0,41.4276
CA-2014-129147,11/2/2014,LC-17050,TEC-PH-10001299,Medina,Ohio,East,Standard Class,539.964,6,0.4,-107.9928
CA-2014-129147,11/2/2014,LC-17050,TEC-PH-10001552,Medina,Ohio,East,Standard Class,50.232,7,0.4,-10.0464
CA-2014-129147,11/2/2014,LC-17050,OFF-BI-10001098,Medina,Ohio,East,Standard Class,19.242,3,0.7,-13.4694
CA-2017-128265,11/17/2017,VW-21775,OFF-ST-10000142,New York City,New York,East,Second Class,1247.64,3,0.0,349.3392
CA-2016-152331,6/26/2016,LD-16855,OFF-AR-10001547,Chicago,Illinois,Central,Standard Class,5.304,3,0.2,0.4641
US-2016-128909,10/9/2016,SP-20545,OFF-PA-10001593,Philadelphia,Pennsylvania,East,Second Class,19.136,4,0.2,5.98
US-2016-128909,10/9/2016,SP-20545,FUR-FU-10004071,Philadelphia,Pennsylvania,East,Second Class,332.832,4,0.2,-24.9624
CA-2017-102197,12/20/2017,DK-13150,OFF-PA-10001970,New York City,New York,East,Standard Class,279.9,5,0.0,137.151
CA-2017-102197,12/20/2017,DK-13150,OFF-BI-10001524,New York City,New York,East,Standard Class,50.352,3,0.2,17.6232
CA-2017-102197,12/20/2017,DK-13150,OFF-PA-10004156,New York City,New York,East,Standard Class,34.02,3,0.0,16.6698
CA-2017-167640,3/6/2017,FC-14245,OFF-AR-10003158,San Francisco,California,West,Standard Class,23.88,6,0.0,8.1192
CA-2017-167640,3/6/2017,FC-14245,OFF-LA-10004559,San Francisco,California,West,Standard Class,11.52,4,0.0,5.6448
CA-2017-167640,3/6/2017,FC-14245,OFF-PA-10001033,San Francisco,California,West,Standard Class,286.93,7,0.0,140.5957
CA-2017-167640,3/6/2017,FC-14245,TEC-PH-10001336,San Francisco,California,West,Standard Class,206.384,2,0.2,23.2182
US-2017-116652,9/15/2017,RD-19480,FUR-CH-10002961,San Francisco,California,West,Standard Class,218.352,3,0.2,0.0
US-2017-116652,9/15/2017,RD-19480,FUR-FU-10001488,San Francisco,California,West,Standard Class,529.9,5,0.0,105.98
US-2017-116652,9/15/2017,RD-19480,OFF-AR-10001915,San Francisco,California,West,Standard Class,99.3,10,0.0,41.706
US-2017-116652,9/15/2017,RD-19480,OFF-AP-10001205,San Francisco,California,West,Standard Class,108.96,2,0.0,30.5088
US-2017-116652,9/15/2017,RD-19480,OFF-BI-10004528,San Francisco,California,West,Standard Class,2.688,1,0.2,0.84
CA-2017-138289,1/16/2017,AR-10540,OFF-BI-10004995,Jackson,Michigan,Central,Second Class,5443.96,4,0.0,2504.2216
CA-2017-138289,1/16/2017,AR-10540,FUR-CH-10004626,Jackson,Michigan,Central,Second Class,302.67,3,0.0,72.6408
CA-2017-138289,1/16/2017,AR-10540,OFF-PA-10001260,Jackson,Michigan,Central,Second Class,56.07,7,0.0,25.2315
CA-2016-129308,7/7/2016,CC-12100,OFF-LA-10002945,Philadelphia,Pennsylvania,East,Standard Class,10.08,2,0.2,3.276
CA-2016-129308,7/7/2016,CC-12100,TEC-PH-10002310,Philadelphia,Pennsylvania,East,Standard Class,59.994,1,0.4,-12.9987
